Frequency [Hz], |S00| [-], Arg(S00) [-], Delay 0>0 [s], |Z0| [Ohm] , Arg(Z0) [-]
1.571800e+09, 9.999477e-01, 2.233113e+00, 3.811718e-10, 2.441474e+01, 1.570730e+00
1.575600e+09, 9.999532e-01, 2.224013e+00, 3.813468e-10, 2.469714e+01, 1.570737e+00
1.579400e+09, 9.999586e-01, 2.214907e+00, 3.815243e-10, 2.498094e+01, 1.570745e+00
1.583200e+09, 9.999641e-01, 2.205798e+00, 3.817043e-10, 2.526617e+01, 1.570752e+00
1.587000e+09, 9.999695e-01, 2.196685e+00, 3.818868e-10, 2.555285e+01, 1.570759e+00
1.590800e+09, 9.999749e-01, 2.187567e+00, 3.820718e-10, 2.584101e+01, 1.570766e+00
1.594600e+09, 9.999803e-01, 2.178444e+00, 3.822593e-10, 2.613067e+01, 1.570772e+00
1.598400e+09, 9.999856e-01, 2.169317e+00, 3.824491e-10, 2.642186e+01, 1.570779e+00
1.602200e+09, 9.999908e-01, 2.160186e+00, 3.826413e-10, 2.671460e+01, 1.570785e+00
1.606000e+09, 9.999960e-01, 2.151050e+00, 3.828358e-10, 2.700892e+01, 1.570791e+00
1.609800e+09, 1.000001e+00, 2.141909e+00, 3.830326e-10, 2.730485e+01, 1.570798e+00
1.613600e+09, 1.000006e+00, 2.132764e+00, 3.832317e-10, 2.760241e+01, 1.570803e+00
1.617400e+09, 1.000011e+00, 2.123614e+00, 3.834331e-10, 2.790163e+01, 1.570809e+00
1.621200e+09, 1.000016e+00, 2.114459e+00, 3.836367e-10, 2.820255e+01, 1.570815e+00
1.625000e+09, 1.000020e+00, 2.105299e+00, 3.838424e-10, 2.850518e+01, 1.570820e+00
1.628800e+09, 1.000025e+00, 2.096135e+00, 3.840504e-10, 2.880956e+01, 1.570825e+00
1.632600e+09, 1.000029e+00, 2.086965e+00, 3.842605e-10, 2.911572e+01, 1.570830e+00
1.636400e+09, 1.000033e+00, 2.077790e+00, 3.844727e-10, 2.942368e+01, 1.570835e+00
1.640200e+09, 1.000038e+00, 2.068611e+00, 3.846870e-10, 2.973349e+01, 1.570839e+00
1.644000e+09, 1.000041e+00, 2.059426e+00, 3.849033e-10, 3.004517e+01, 1.570843e+00
1.647800e+09, 1.000045e+00, 2.050236e+00, 3.851217e-10, 3.035874e+01, 1.570847e+00
1.651600e+09, 1.000049e+00, 2.041041e+00, 3.853421e-10, 3.067425e+01, 1.570851e+00
1.655400e+09, 1.000052e+00, 2.031840e+00, 3.855645e-10, 3.099173e+01, 1.570855e+00
1.659200e+09, 1.000055e+00, 2.022634e+00, 3.857889e-10, 3.131121e+01, 1.570858e+00
1.663000e+09, 1.000058e+00, 2.013423e+00, 3.860153e-10, 3.163272e+01, 1.570861e+00
1.666800e+09, 1.000061e+00, 2.004207e+00, 3.862436e-10, 3.195631e+01, 1.570864e+00
1.670600e+09, 1.000064e+00, 1.994985e+00, 3.864739e-10, 3.228199e+01, 1.570867e+00
1.674400e+09, 1.000066e+00, 1.985757e+00, 3.867060e-10, 3.260982e+01, 1.570869e+00
1.678200e+09, 1.000069e+00, 1.976524e+00, 3.869401e-10, 3.293983e+01, 1.570871e+00
1.682000e+09, 1.000071e+00, 1.967286e+00, 3.871760e-10, 3.327205e+01, 1.570873e+00
1.685800e+09, 1.000073e+00, 1.958041e+00, 3.874138e-10, 3.360652e+01, 1.570875e+00
1.689600e+09, 1.000074e+00, 1.948791e+00, 3.876535e-10, 3.394329e+01, 1.570876e+00
1.693400e+09, 1.000076e+00, 1.939536e+00, 3.878950e-10, 3.428239e+01, 1.570877e+00
1.697200e+09, 1.000077e+00, 1.930274e+00, 3.881384e-10, 3.462386e+01, 1.570878e+00
1.701000e+09, 1.000078e+00, 1.921007e+00, 3.883836e-10, 3.496774e+01, 1.570879e+00
1.704800e+09, 1.000079e+00, 1.911734e+00, 3.886306e-10, 3.531408e+01, 1.570880e+00
1.708600e+09, 1.000079e+00, 1.902455e+00, 3.888795e-10, 3.566292e+01, 1.570880e+00
1.712400e+09, 1.000080e+00, 1.893170e+00, 3.891301e-10, 3.601429e+01, 1.570880e+00
1.716200e+09, 1.000080e+00, 1.883879e+00, 3.893826e-10, 3.636826e+01, 1.570880e+00
1.720000e+09, 1.000080e+00, 1.874582e+00, 3.896369e-10, 3.672486e+01, 1.570880e+00
1.723800e+09, 1.000080e+00, 1.865279e+00, 3.898930e-10, 3.708413e+01, 1.570880e+00
1.727600e+09, 1.000079e+00, 1.855970e+00, 3.901509e-10, 3.744614e+01, 1.570879e+00
1.731400e+09, 1.000079e+00, 1.846655e+00, 3.904106e-10, 3.781091e+01, 1.570878e+00
1.735200e+09, 1.000078e+00, 1.837333e+00, 3.906721e-10, 3.817852e+01, 1.570877e+00
1.739000e+09, 1.000077e+00, 1.828006e+00, 3.909354e-10, 3.854899e+01, 1.570876e+00
1.742800e+09, 1.000076e+00, 1.818672e+00, 3.912005e-10, 3.892239e+01, 1.570875e+00
1.746600e+09, 1.000075e+00, 1.809331e+00, 3.914674e-10, 3.929878e+01, 1.570873e+00
1.750400e+09, 1.000073e+00, 1.799984e+00, 3.917361e-10, 3.967819e+01, 1.570872e+00
1.754200e+09, 1.000072e+00, 1.790631e+00, 3.920066e-10, 4.006069e+01, 1.570870e+00
1.758000e+09, 1.000070e+00, 1.781272e+00, 3.922790e-10, 4.044634e+01, 1.570868e+00
1.761800e+09, 1.000068e+00, 1.771906e+00, 3.925531e-10, 4.083519e+01, 1.570866e+00
1.765600e+09, 1.000066e+00, 1.762533e+00, 3.928291e-10, 4.122730e+01, 1.570864e+00
1.769400e+09, 1.000064e+00, 1.753154e+00, 3.931069e-10, 4.162273e+01, 1.570862e+00
1.773200e+09, 1.000062e+00, 1.743768e+00, 3.933866e-10, 4.202154e+01, 1.570859e+00
1.777000e+09, 1.000060e+00, 1.734375e+00, 3.936681e-10, 4.242380e+01, 1.570857e+00
1.780800e+09, 1.000058e+00, 1.724976e+00, 3.939514e-10, 4.282957e+01, 1.570855e+00
1.784600e+09, 1.000055e+00, 1.715570e+00, 3.942365e-10, 4.323891e+01, 1.570852e+00
1.788400e+09, 1.000053e+00, 1.706157e+00, 3.945236e-10, 4.365190e+01, 1.570849e+00
1.792200e+09, 1.000050e+00, 1.696738e+00, 3.948124e-10, 4.406860e+01, 1.570847e+00
1.796000e+09, 1.000047e+00, 1.687311e+00, 3.951032e-10, 4.448908e+01, 1.570844e+00
1.799800e+09, 1.000045e+00, 1.677877e+00, 3.953958e-10, 4.491342e+01, 1.570841e+00
1.803600e+09, 1.000042e+00, 1.668437e+00, 3.956902e-10, 4.534169e+01, 1.570838e+00
1.807400e+09, 1.000039e+00, 1.658989e+00, 3.959866e-10, 4.577396e+01, 1.570836e+00
1.811200e+09, 1.000036e+00, 1.649535e+00, 3.962848e-10, 4.621031e+01, 1.570833e+00
1.815000e+09, 1.000034e+00, 1.640073e+00, 3.965849e-10, 4.665083e+01, 1.570830e+00
1.818800e+09, 1.000031e+00, 1.630604e+00, 3.968869e-10, 4.709560e+01, 1.570827e+00
1.822600e+09, 1.000028e+00, 1.621128e+00, 3.971907e-10, 4.754469e+01, 1.570824e+00
1.826400e+09, 1.000025e+00, 1.611645e+00, 3.974965e-10, 4.799819e+01, 1.570822e+00
1.830200e+09, 1.000022e+00, 1.602154e+00, 3.978041e-10, 4.845619e+01, 1.570819e+00
1.834000e+09, 1.000020e+00, 1.592656e+00, 3.981137e-10, 4.891879e+01, 1.570816e+00
1.837800e+09, 1.000017e+00, 1.583151e+00, 3.984251e-10, 4.938607e+01, 1.570813e+00
1.841600e+09, 1.000014e+00, 1.573638e+00, 3.987384e-10, 4.985813e+01, 1.570811e+00
1.845400e+09, 1.000012e+00, 1.564117e+00, 3.990536e-10, 5.033506e+01, 1.570808e+00
1.849200e+09, 1.000009e+00, 1.554590e+00, 3.993706e-10, 5.081697e+01, 1.570806e+00
1.853000e+09, 1.000007e+00, 1.545054e+00, 3.996896e-10, 5.130396e+01, 1.570803e+00
1.856800e+09, 1.000004e+00, 1.535511e+00, 4.000104e-10, 5.179613e+01, 1.570801e+00
1.860600e+09, 1.000002e+00, 1.525960e+00, 4.003331e-10, 5.229359e+01, 1.570798e+00
1.864400e+09, 9.999998e-01, 1.516402e+00, 4.006576e-10, 5.279646e+01, 1.570796e+00
1.868200e+09, 9.999976e-01, 1.506836e+00, 4.009840e-10, 5.330484e+01, 1.570794e+00
1.872000e+09, 9.999956e-01, 1.497262e+00, 4.013122e-10, 5.381885e+01, 1.570792e+00
1.875800e+09, 9.999937e-01, 1.487680e+00, 4.016423e-10, 5.433861e+01, 1.570790e+00
1.879600e+09, 9.999918e-01, 1.478091e+00, 4.019742e-10, 5.486424e+01, 1.570788e+00
1.883400e+09, 9.999901e-01, 1.468493e+00, 4.023079e-10, 5.539588e+01, 1.570786e+00
1.887200e+09, 9.999885e-01, 1.458887e+00, 4.026434e-10, 5.593365e+01, 1.570785e+00
1.891000e+09, 9.999870e-01, 1.449274e+00, 4.029806e-10, 5.647769e+01, 1.570783e+00
1.894800e+09, 9.999856e-01, 1.439652e+00, 4.033197e-10, 5.702813e+01, 1.570782e+00
1.898600e+09, 9.999844e-01, 1.430023e+00, 4.036605e-10, 5.758511e+01, 1.570781e+00
1.902400e+09, 9.999832e-01, 1.420385e+00, 4.040030e-10, 5.814878e+01, 1.570779e+00
1.906200e+09, 9.999822e-01, 1.410739e+00, 4.043472e-10, 5.871930e+01, 1.570778e+00
1.910000e+09, 9.999814e-01, 1.401084e+00, 4.046932e-10, 5.929681e+01, 1.570777e+00
1.913800e+09, 9.999807e-01, 1.391422e+00, 4.050408e-10, 5.988147e+01, 1.570777e+00
1.917600e+09, 9.999801e-01, 1.381751e+00, 4.053901e-10, 6.047344e+01, 1.570776e+00
1.921400e+09, 9.999796e-01, 1.372072e+00, 4.057410e-10, 6.107291e+01, 1.570775e+00
1.925200e+09, 9.999792e-01, 1.362385e+00, 4.060935e-10, 6.168002e+01, 1.570775e+00
1.929000e+09, 9.999790e-01, 1.352689e+00, 4.064475e-10, 6.229498e+01, 1.570775e+00
1.932800e+09, 9.999790e-01, 1.342984e+00, 4.068032e-10, 6.291795e+01, 1.570775e+00
1.936600e+09, 9.999790e-01, 1.333271e+00, 4.071603e-10, 6.354914e+01, 1.570775e+00
1.940400e+09, 9.999792e-01, 1.323550e+00, 4.075190e-10, 6.418873e+01, 1.570775e+00
1.944200e+09, 9.999795e-01, 1.313820e+00, 4.078791e-10, 6.483692e+01, 1.570775e+00
1.948000e+09, 9.999799e-01, 1.304081e+00, 4.082406e-10, 6.549393e+01, 1.570776e+00
1.951800e+09, 9.999805e-01, 1.294334e+00, 4.086036e-10, 6.615997e+01, 1.570776e+00
1.955600e+09, 9.999811e-01, 1.284578e+00, 4.089680e-10, 6.683526e+01, 1.570777e+00
1.959400e+09, 9.999819e-01, 1.274814e+00, 4.093336e-10, 6.752003e+01, 1.570777e+00
1.963200e+09, 9.999828e-01, 1.265041e+00, 4.097006e-10, 6.821451e+01, 1.570778e+00
1.967000e+09, 9.999838e-01, 1.255258e+00, 4.100689e-10, 6.891895e+01, 1.570779e+00
1.970800e+09, 9.999849e-01, 1.245468e+00, 4.104384e-10, 6.963359e+01, 1.570780e+00
1.974600e+09, 9.999861e-01, 1.235668e+00, 4.108091e-10, 7.035871e+01, 1.570782e+00
1.978400e+09, 9.999874e-01, 1.225859e+00, 4.111810e-10, 7.109456e+01, 1.570783e+00
1.982200e+09, 9.999888e-01, 1.216042e+00, 4.115540e-10, 7.184143e+01, 1.570784e+00
1.986000e+09, 9.999903e-01, 1.206216e+00, 4.119281e-10, 7.259960e+01, 1.570786e+00
1.989800e+09, 9.999918e-01, 1.196380e+00, 4.123033e-10, 7.336937e+01, 1.570788e+00
1.993600e+09, 9.999934e-01, 1.186536e+00, 4.126795e-10, 7.415105e+01, 1.570789e+00
1.997400e+09, 9.999951e-01, 1.176683e+00, 4.130567e-10, 7.494495e+01, 1.570791e+00
2.001200e+09, 9.999969e-01, 1.166821e+00, 4.134348e-10, 7.575140e+01, 1.570793e+00
2.005000e+09, 9.999987e-01, 1.156950e+00, 4.138138e-10, 7.657076e+01, 1.570795e+00
2.008800e+09, 1.000001e+00, 1.147069e+00, 4.141937e-10, 7.740336e+01, 1.570797e+00
2.012600e+09, 1.000002e+00, 1.137180e+00, 4.145744e-10, 7.824957e+01, 1.570799e+00
2.016400e+09, 1.000004e+00, 1.127282e+00, 4.149559e-10, 7.910978e+01, 1.570801e+00
2.020200e+09, 1.000006e+00, 1.117374e+00, 4.153382e-10, 7.998438e+01, 1.570803e+00
2.024000e+09, 1.000008e+00, 1.107457e+00, 4.157211e-10, 8.087378e+01, 1.570806e+00
2.027800e+09, 1.000010e+00, 1.097532e+00, 4.161047e-10, 8.177839e+01, 1.570808e+00
2.031600e+09, 1.000012e+00, 1.087597e+00, 4.164890e-10, 8.269867e+01, 1.570810e+00
2.035400e+09, 1.000015e+00, 1.077653e+00, 4.168738e-10, 8.363507e+01, 1.570813e+00
2.039200e+09, 1.000017e+00, 1.067699e+00, 4.172592e-10, 8.458806e+01, 1.570815e+00
2.043000e+09, 1.000019e+00, 1.057737e+00, 4.176451e-10, 8.555814e+01, 1.570818e+00
2.046800e+09, 1.000021e+00, 1.047765e+00, 4.180315e-10, 8.654582e+01, 1.570820e+00
2.050600e+09, 1.000023e+00, 1.037784e+00, 4.184183e-10, 8.755163e+01, 1.570823e+00
2.054400e+09, 1.000025e+00, 1.027794e+00, 4.188055e-10, 8.857614e+01, 1.570825e+00
2.058200e+09, 1.000027e+00, 1.017794e+00, 4.191931e-10, 8.961991e+01, 1.570828e+00
2.062000e+09, 1.000029e+00, 1.007786e+00, 4.195810e-10, 9.068354e+01, 1.570830e+00
2.065800e+09, 1.000031e+00, 9.977678e-01, 4.199691e-10, 9.176768e+01, 1.570833e+00
2.069600e+09, 1.000033e+00, 9.877405e-01, 4.203575e-10, 9.287296e+01, 1.570836e+00
2.073400e+09, 1.000035e+00, 9.777040e-01, 4.207462e-10, 9.400008e+01, 1.570838e+00
2.077200e+09, 1.000036e+00, 9.676582e-01, 4.211350e-10, 9.514973e+01, 1.570841e+00
2.081000e+09, 1.000038e+00, 9.576032e-01, 4.215239e-10, 9.632267e+01, 1.570843e+00
2.084800e+09, 1.000040e+00, 9.475388e-01, 4.219129e-10, 9.751967e+01, 1.570846e+00
2.088600e+09, 1.000042e+00, 9.374652e-01, 4.223020e-10, 9.874154e+01, 1.570848e+00
2.092400e+09, 1.000043e+00, 9.273823e-01, 4.226912e-10, 9.998912e+01, 1.570851e+00
2.096200e+09, 1.000045e+00, 9.172901e-01, 4.230803e-10, 1.012633e+02, 1.570853e+00
2.100000e+09, 1.000047e+00, 9.071885e-01, 4.234694e-10, 1.025650e+02, 1.570855e+00
2.103800e+09, 1.000048e+00, 8.970777e-01, 4.238585e-10, 1.038952e+02, 1.570858e+00
2.107600e+09, 1.000049e+00, 8.869577e-01, 4.242474e-10, 1.052549e+02, 1.570860e+00
2.111400e+09, 1.000051e+00, 8.768283e-01, 4.246362e-10, 1.066451e+02, 1.570862e+00
2.115200e+09, 1.000052e+00, 8.666896e-01, 4.250249e-10, 1.080671e+02, 1.570865e+00
2.119000e+09, 1.000053e+00, 8.565417e-01, 4.254133e-10, 1.095219e+02, 1.570867e+00
2.122800e+09, 1.000055e+00, 8.463845e-01, 4.258016e-10, 1.110107e+02, 1.570869e+00
2.126600e+09, 1.000056e+00, 8.362180e-01, 4.261896e-10, 1.125350e+02, 1.570871e+00
2.130400e+09, 1.000057e+00, 8.260422e-01, 4.265773e-10, 1.140959e+02, 1.570873e+00
2.134200e+09, 1.000058e+00, 8.158572e-01, 4.269647e-10, 1.156950e+02, 1.570875e+00
2.138000e+09, 1.000058e+00, 8.056630e-01, 4.273518e-10, 1.173337e+02, 1.570877e+00
2.141800e+09, 1.000059e+00, 7.954595e-01, 4.277386e-10, 1.190137e+02, 1.570879e+00
2.145600e+09, 1.000060e+00, 7.852468e-01, 4.281249e-10, 1.207365e+02, 1.570881e+00
2.149400e+09, 1.000061e+00, 7.750248e-01, 4.285108e-10, 1.225040e+02, 1.570883e+00
2.153200e+09, 1.000061e+00, 7.647936e-01, 4.288963e-10, 1.243179e+02, 1.570885e+00
2.157000e+09, 1.000062e+00, 7.545533e-01, 4.292813e-10, 1.261803e+02, 1.570887e+00
2.160800e+09, 1.000062e+00, 7.443037e-01, 4.296659e-10, 1.280932e+02, 1.570888e+00
2.164600e+09, 1.000063e+00, 7.340449e-01, 4.300499e-10, 1.300588e+02, 1.570890e+00
2.168400e+09, 1.000063e+00, 7.237770e-01, 4.304334e-10, 1.320793e+02, 1.570892e+00
2.172200e+09, 1.000063e+00, 7.135000e-01, 4.308163e-10, 1.341573e+02, 1.570893e+00
2.176000e+09, 1.000064e+00, 7.032137e-01, 4.311986e-10, 1.362953e+02, 1.570895e+00
2.179800e+09, 1.000064e+00, 6.929184e-01, 4.315803e-10, 1.384961e+02, 1.570896e+00
2.183600e+09, 1.000064e+00, 6.826139e-01, 4.319613e-10, 1.407626e+02, 1.570898e+00
2.187400e+09, 1.000064e+00, 6.723004e-01, 4.323418e-10, 1.430979e+02, 1.570899e+00
2.191200e+09, 1.000064e+00, 6.619778e-01, 4.327215e-10, 1.455053e+02, 1.570901e+00
2.195000e+09, 1.000064e+00, 6.516461e-01, 4.331005e-10, 1.479883e+02, 1.570902e+00
2.198800e+09, 1.000064e+00, 6.413053e-01, 4.334788e-10, 1.505508e+02, 1.570904e+00
2.202600e+09, 1.000064e+00, 6.309555e-01, 4.338563e-10, 1.531966e+02, 1.570905e+00
2.206400e+09, 1.000064e+00, 6.205967e-01, 4.342330e-10, 1.559301e+02, 1.570906e+00
2.210200e+09, 1.000064e+00, 6.102289e-01, 4.346090e-10, 1.587558e+02, 1.570908e+00
2.214000e+09, 1.000064e+00, 5.998522e-01, 4.349841e-10, 1.616787e+02, 1.570909e+00
2.217800e+09, 1.000064e+00, 5.894664e-01, 4.353584e-10, 1.647040e+02, 1.570911e+00
2.221600e+09, 1.000063e+00, 5.790718e-01, 4.357318e-10, 1.678374e+02, 1.570912e+00
2.225400e+09, 1.000063e+00, 5.686682e-01, 4.361042e-10, 1.710848e+02, 1.570914e+00
2.229200e+09, 1.000063e+00, 5.582557e-01, 4.364758e-10, 1.744529e+02, 1.570915e+00
2.233000e+09, 1.000063e+00, 5.478344e-01, 4.368464e-10, 1.779486e+02, 1.570917e+00
2.236800e+09, 1.000062e+00, 5.374042e-01, 4.372161e-10, 1.815796e+02, 1.570918e+00
2.240600e+09, 1.000062e+00, 5.269652e-01, 4.375848e-10, 1.853540e+02, 1.570920e+00
2.244400e+09, 1.000062e+00, 5.165174e-01, 4.379524e-10, 1.892808e+02, 1.570922e+00
2.248200e+09, 1.000062e+00, 5.060608e-01, 4.383190e-10, 1.933694e+02, 1.570924e+00
2.252000e+09, 1.000061e+00, 4.955954e-01, 4.386845e-10, 1.976305e+02, 1.570925e+00
2.255800e+09, 1.000061e+00, 4.851213e-01, 4.390490e-10, 2.020754e+02, 1.570927e+00
2.259600e+09, 1.000061e+00, 4.746385e-01, 4.394123e-10, 2.067164e+02, 1.570930e+00
2.263400e+09, 1.000061e+00, 4.641471e-01, 4.397744e-10, 2.115671e+02, 1.570932e+00
2.267200e+09, 1.000060e+00, 4.536470e-01, 4.401354e-10, 2.166423e+02, 1.570934e+00
2.271000e+09, 1.000060e+00, 4.431383e-01, 4.404952e-10, 2.219582e+02, 1.570937e+00
2.274800e+09, 1.000060e+00, 4.326210e-01, 4.408537e-10, 2.275327e+02, 1.570940e+00
2.278600e+09, 1.000060e+00, 4.220951e-01, 4.412110e-10, 2.333855e+02, 1.570942e+00
2.282400e+09, 1.000060e+00, 4.115607e-01, 4.415670e-10, 2.395381e+02, 1.570946e+00
2.286200e+09, 1.000060e+00, 4.010178e-01, 4.419217e-10, 2.460147e+02, 1.570949e+00
2.290000e+09, 1.000059e+00, 3.904664e-01, 4.422751e-10, 2.528418e+02, 1.570953e+00
2.293800e+09, 1.000059e+00, 3.799066e-01, 4.426271e-10, 2.600490e+02, 1.570956e+00
2.297600e+09, 1.000059e+00, 3.693384e-01, 4.429777e-10, 2.676696e+02, 1.570960e+00
2.301400e+09, 1.000059e+00, 3.587618e-01, 4.433268e-10, 2.757403e+02, 1.570965e+00
2.305200e+09, 1.000059e+00, 3.481769e-01, 4.436746e-10, 2.843030e+02, 1.570970e+00
2.309000e+09, 1.000059e+00, 3.375837e-01, 4.440209e-10, 2.934043e+02, 1.570975e+00
2.312800e+09, 1.000059e+00, 3.269822e-01, 4.443657e-10, 3.030973e+02, 1.570980e+00
2.316600e+09, 1.000059e+00, 3.163725e-01, 4.447089e-10, 3.134423e+02, 1.570986e+00
2.320400e+09, 1.000059e+00, 3.057546e-01, 4.450507e-10, 3.245078e+02, 1.570993e+00
2.324200e+09, 1.000059e+00, 2.951285e-01, 4.453909e-10, 3.363725e+02, 1.571000e+00
2.328000e+09, 1.000059e+00, 2.844943e-01, 4.457295e-10, 3.491269e+02, 1.571007e+00
2.331800e+09, 1.000059e+00, 2.738520e-01, 4.460666e-10, 3.628758e+02, 1.571016e+00
2.335600e+09, 1.000059e+00, 2.632017e-01, 4.464022e-10, 3.777409e+02, 1.571025e+00
2.339400e+09, 1.000060e+00, 2.525433e-01, 4.467361e-10, 3.938649e+02, 1.571035e+00
2.343200e+09, 1.000060e+00, 2.418770e-01, 4.470685e-10, 4.114156e+02, 1.571045e+00
2.347000e+09, 1.000060e+00, 2.312028e-01, 4.473994e-10, 4.305924e+02, 1.571057e+00
2.350800e+09, 1.000060e+00, 2.205206e-01, 4.477289e-10, 4.516332e+02, 1.571070e+00
2.354600e+09, 1.000060e+00, 2.098306e-01, 4.480569e-10, 4.748251e+02, 1.571085e+00
2.358400e+09, 1.000060e+00, 1.991327e-01, 4.483837e-10, 5.005171e+02, 1.571101e+00
2.362200e+09, 1.000060e+00, 1.884271e-01, 4.487093e-10, 5.291381e+02, 1.571119e+00
2.366000e+09, 1.000061e+00, 1.777136e-01, 4.490339e-10, 5.612212e+02, 1.571139e+00
2.369800e+09, 1.000061e+00, 1.669925e-01, 4.493579e-10, 5.974371e+02, 1.571161e+00
2.373600e+09, 1.000061e+00, 1.562635e-01, 4.496816e-10, 6.386417e+02, 1.571187e+00
2.377400e+09, 1.000061e+00, 1.455269e-01, 4.500057e-10, 6.859450e+02, 1.571217e+00
2.381200e+09, 1.000061e+00, 1.347825e-01, 4.503310e-10, 7.408124e+02, 1.571251e+00
2.385000e+09, 1.000061e+00, 1.240304e-01, 4.506588e-10, 8.052202e+02, 1.571291e+00
2.388800e+09, 1.000061e+00, 1.132704e-01, 4.509912e-10, 8.818990e+02, 1.571339e+00
2.392600e+09, 1.000061e+00, 1.025025e-01, 4.513312e-10, 9.747316e+02, 1.571397e+00
2.396400e+09, 1.000062e+00, 9.172645e-02, 4.516844e-10, 1.089433e+03, 1.571469e+00
2.400200e+09, 1.000062e+00, 8.094199e-02, 4.520602e-10, 1.234778e+03, 1.571560e+00
2.404000e+09, 1.000062e+00, 7.014855e-02, 4.524772e-10, 1.424961e+03, 1.571681e+00
2.407800e+09, 1.000062e+00, 5.934516e-02, 4.529740e-10, 1.684562e+03, 1.571846e+00
2.411600e+09, 1.000063e+00, 4.852990e-02, 4.536457e-10, 2.060179e+03, 1.572089e+00
2.415400e+09, 1.000064e+00, 3.769861e-02, 4.547795e-10, 2.652300e+03, 1.572481e+00
2.419200e+09, 1.000065e+00, 2.684025e-02, 4.576464e-10, 3.725513e+03, 1.573224e+00
2.423000e+09, 1.000070e+00, 1.591343e-02, 4.785146e-10, 6.283806e+03, 1.575174e+00
2.426800e+09, 1.000106e+00, 4.488369e-03, 3.823450e-10, 2.227356e+04, 1.594415e+00
2.430600e+09, 1.000032e+00, -4.640541e-03, 4.781986e-10, 2.154867e+04, -1.577663e+00
2.434400e+09, 1.000047e+00, -1.605806e-02, 4.586954e-10, 6.227242e+03, -1.573746e+00
2.438200e+09, 1.000050e+00, -2.700992e-02, 4.564204e-10, 3.702112e+03, -1.572661e+00
2.442000e+09, 1.000051e+00, -3.790746e-02, 4.558470e-10, 2.637685e+03, -1.572150e+00
2.445800e+09, 1.000051e+00, -4.879131e-02, 4.557295e-10, 2.049138e+03, -1.571852e+00
2.449600e+09, 1.000051e+00, -5.967236e-02, 4.557849e-10, 1.675320e+03, -1.571656e+00
2.453400e+09, 1.000051e+00, -7.055472e-02, 4.559190e-10, 1.416751e+03, -1.571517e+00
2.457200e+09, 1.000050e+00, -8.144029e-02, 4.560934e-10, 1.227214e+03, -1.571413e+00
2.461000e+09, 1.000049e+00, -9.233003e-02, 4.562897e-10, 1.082302e+03, -1.571331e+00
2.464800e+09, 1.000048e+00, -1.032244e-01, 4.564984e-10, 9.679023e+02, -1.571266e+00
2.468600e+09, 1.000047e+00, -1.141239e-01, 4.567140e-10, 8.752897e+02, -1.571212e+00
2.472400e+09, 1.000046e+00, -1.250284e-01, 4.569332e-10, 7.987760e+02, -1.571167e+00
2.476200e+09, 1.000045e+00, -1.359382e-01, 4.571541e-10, 7.344953e+02, -1.571128e+00
2.480000e+09, 1.000044e+00, -1.468532e-01, 4.573751e-10, 6.797277e+02, -1.571094e+00
2.483800e+09, 1.000042e+00, -1.577736e-01, 4.575954e-10, 6.325043e+02, -1.571065e+00
2.487600e+09, 1.000041e+00, -1.686992e-01, 4.578144e-10, 5.913646e+02, -1.571038e+00
2.491400e+09, 1.000039e+00, -1.796300e-01, 4.580315e-10, 5.552021e+02, -1.571015e+00
2.495200e+09, 1.000037e+00, -1.905660e-01, 4.582464e-10, 5.231635e+02, -1.570993e+00
2.499000e+09, 1.000035e+00, -2.015071e-01, 4.584588e-10, 4.945799e+02, -1.570973e+00
2.502800e+09, 1.000034e+00, -2.124534e-01, 4.586686e-10, 4.689198e+02, -1.570955e+00
2.506600e+09, 1.000032e+00, -2.234046e-01, 4.588755e-10, 4.457551e+02, -1.570939e+00
2.510400e+09, 1.000030e+00, -2.343607e-01, 4.590794e-10, 4.247378e+02, -1.570923e+00
2.514200e+09, 1.000027e+00, -2.453218e-01, 4.592802e-10, 4.055815e+02, -1.570909e+00
2.518000e+09, 1.000025e+00, -2.562876e-01, 4.594778e-10, 3.880486e+02, -1.570895e+00
2.521800e+09, 1.000023e+00, -2.672581e-01, 4.596722e-10, 3.719403e+02, -1.570883e+00
2.525600e+09, 1.000020e+00, -2.782333e-01, 4.598632e-10, 3.570890e+02, -1.570871e+00
2.529400e+09, 1.000018e+00, -2.892130e-01, 4.600508e-10, 3.433524e+02, -1.570859e+00
2.533200e+09, 1.000015e+00, -3.001973e-01, 4.602350e-10, 3.306089e+02, -1.570848e+00
2.537000e+09, 1.000013e+00, -3.111859e-01, 4.604158e-10, 3.187539e+02, -1.570838e+00
2.540800e+09, 1.000010e+00, -3.221788e-01, 4.605930e-10, 3.076972e+02, -1.570828e+00
2.544600e+09, 1.000007e+00, -3.331760e-01, 4.607667e-10, 2.973601e+02, -1.570819e+00
2.548400e+09, 1.000005e+00, -3.441773e-01, 4.609368e-10, 2.876741e+02, -1.570810e+00
2.552200e+09, 1.000002e+00, -3.551827e-01, 4.611032e-10, 2.785792e+02, -1.570801e+00
2.556000e+09, 9.999988e-01, -3.661920e-01, 4.612661e-10, 2.700223e+02, -1.570793e+00
2.559800e+09, 9.999959e-01, -3.772053e-01, 4.614253e-10, 2.619568e+02, -1.570785e+00
2.563600e+09, 9.999928e-01, -3.882223e-01, 4.615809e-10, 2.543410e+02, -1.570777e+00
2.567400e+09, 9.999898e-01, -3.992431e-01, 4.617327e-10, 2.471381e+02, -1.570770e+00
