Frequency [Hz], |S00| [-], Arg(S00) [-], Delay 0>0 [s], |Z0| [Ohm] , Arg(Z0) [-]
2.191200e+09, 9.998689e-01, -3.107894e-01, 5.052060e-10, 3.191671e+02, -1.570367e+00
2.195000e+09, 9.998709e-01, -3.228518e-01, 5.051900e-10, 3.070445e+02, -1.570389e+00
2.198800e+09, 9.998730e-01, -3.349138e-01, 5.051711e-10, 2.957881e+02, -1.570410e+00
2.202600e+09, 9.998753e-01, -3.469753e-01, 5.051493e-10, 2.853077e+02, -1.570430e+00
2.206400e+09, 9.998778e-01, -3.590363e-01, 5.051244e-10, 2.755250e+02, -1.570449e+00
2.210200e+09, 9.998804e-01, -3.710967e-01, 5.050965e-10, 2.663720e+02, -1.570467e+00
2.214000e+09, 9.998832e-01, -3.831564e-01, 5.050656e-10, 2.577892e+02, -1.570484e+00
2.217800e+09, 9.998860e-01, -3.952154e-01, 5.050316e-10, 2.497245e+02, -1.570500e+00
2.221600e+09, 9.998891e-01, -4.072736e-01, 5.049947e-10, 2.421318e+02, -1.570516e+00
2.225400e+09, 9.998922e-01, -4.193309e-01, 5.049547e-10, 2.349704e+02, -1.570532e+00
2.229200e+09, 9.998955e-01, -4.313872e-01, 5.049116e-10, 2.282042e+02, -1.570547e+00
2.233000e+09, 9.998990e-01, -4.434426e-01, 5.048656e-10, 2.218008e+02, -1.570561e+00
2.236800e+09, 9.999025e-01, -4.554968e-01, 5.048165e-10, 2.157315e+02, -1.570575e+00
2.240600e+09, 9.999062e-01, -4.675498e-01, 5.047645e-10, 2.099704e+02, -1.570588e+00
2.244400e+09, 9.999100e-01, -4.796017e-01, 5.047094e-10, 2.044943e+02, -1.570601e+00
2.248200e+09, 9.999140e-01, -4.916522e-01, 5.046512e-10, 1.992821e+02, -1.570614e+00
2.252000e+09, 9.999180e-01, -5.037013e-01, 5.045901e-10, 1.943150e+02, -1.570626e+00
2.255800e+09, 9.999222e-01, -5.157489e-01, 5.045260e-10, 1.895757e+02, -1.570639e+00
2.259600e+09, 9.999264e-01, -5.277950e-01, 5.044588e-10, 1.850486e+02, -1.570650e+00
2.263400e+09, 9.999308e-01, -5.398395e-01, 5.043887e-10, 1.807196e+02, -1.570662e+00
2.267200e+09, 9.999353e-01, -5.518824e-01, 5.043156e-10, 1.765755e+02, -1.570673e+00
2.271000e+09, 9.999398e-01, -5.639235e-01, 5.042395e-10, 1.726046e+02, -1.570684e+00
2.274800e+09, 9.999445e-01, -5.759627e-01, 5.041604e-10, 1.687959e+02, -1.570694e+00
2.278600e+09, 9.999492e-01, -5.880001e-01, 5.040784e-10, 1.651395e+02, -1.570705e+00
2.282400e+09, 9.999540e-01, -6.000355e-01, 5.039934e-10, 1.616262e+02, -1.570715e+00
2.286200e+09, 9.999589e-01, -6.120689e-01, 5.039054e-10, 1.582476e+02, -1.570725e+00
2.290000e+09, 9.999638e-01, -6.241002e-01, 5.038145e-10, 1.549958e+02, -1.570734e+00
2.293800e+09, 9.999689e-01, -6.361294e-01, 5.037207e-10, 1.518635e+02, -1.570744e+00
2.297600e+09, 9.999739e-01, -6.481563e-01, 5.036240e-10, 1.488443e+02, -1.570753e+00
2.301400e+09, 9.999791e-01, -6.601808e-01, 5.035243e-10, 1.459318e+02, -1.570762e+00
2.305200e+09, 9.999843e-01, -6.722030e-01, 5.034217e-10, 1.431202e+02, -1.570771e+00
2.309000e+09, 9.999895e-01, -6.842228e-01, 5.033163e-10, 1.404044e+02, -1.570780e+00
2.312800e+09, 9.999947e-01, -6.962400e-01, 5.032079e-10, 1.377792e+02, -1.570788e+00
2.316600e+09, 1.000000e+00, -7.082547e-01, 5.030967e-10, 1.352401e+02, -1.570796e+00
2.320400e+09, 1.000005e+00, -7.202666e-01, 5.029826e-10, 1.327827e+02, -1.570804e+00
2.324200e+09, 1.000011e+00, -7.322759e-01, 5.028656e-10, 1.304030e+02, -1.570812e+00
2.328000e+09, 1.000016e+00, -7.442824e-01, 5.027459e-10, 1.280972e+02, -1.570820e+00
2.331800e+09, 1.000021e+00, -7.562860e-01, 5.026233e-10, 1.258618e+02, -1.570828e+00
2.335600e+09, 1.000027e+00, -7.682867e-01, 5.024978e-10, 1.236935e+02, -1.570835e+00
2.339400e+09, 1.000032e+00, -7.802844e-01, 5.023696e-10, 1.215891e+02, -1.570842e+00
2.343200e+09, 1.000037e+00, -7.922790e-01, 5.022386e-10, 1.195457e+02, -1.570849e+00
2.347000e+09, 1.000043e+00, -8.042705e-01, 5.021048e-10, 1.175606e+02, -1.570856e+00
2.350800e+09, 1.000048e+00, -8.162588e-01, 5.019682e-10, 1.156313e+02, -1.570862e+00
2.354600e+09, 1.000053e+00, -8.282439e-01, 5.018289e-10, 1.137551e+02, -1.570869e+00
2.358400e+09, 1.000059e+00, -8.402256e-01, 5.016868e-10, 1.119300e+02, -1.570875e+00
2.362200e+09, 1.000064e+00, -8.522039e-01, 5.015421e-10, 1.101536e+02, -1.570881e+00
2.366000e+09, 1.000069e+00, -8.641788e-01, 5.013946e-10, 1.084240e+02, -1.570887e+00
2.369800e+09, 1.000074e+00, -8.761501e-01, 5.012444e-10, 1.067393e+02, -1.570893e+00
2.373600e+09, 1.000079e+00, -8.881179e-01, 5.010915e-10, 1.050975e+02, -1.570898e+00
2.377400e+09, 1.000084e+00, -9.000820e-01, 5.009360e-10, 1.034970e+02, -1.570904e+00
2.381200e+09, 1.000089e+00, -9.120424e-01, 5.007778e-10, 1.019362e+02, -1.570909e+00
2.385000e+09, 1.000094e+00, -9.239990e-01, 5.006170e-10, 1.004134e+02, -1.570914e+00
2.388800e+09, 1.000099e+00, -9.359518e-01, 5.004536e-10, 9.892721e+01, -1.570919e+00
2.392600e+09, 1.000103e+00, -9.479007e-01, 5.002876e-10, 9.747623e+01, -1.570923e+00
2.396400e+09, 1.000108e+00, -9.598456e-01, 5.001190e-10, 9.605913e+01, -1.570928e+00
2.400200e+09, 1.000112e+00, -9.717865e-01, 4.999479e-10, 9.467464e+01, -1.570932e+00
2.404000e+09, 1.000116e+00, -9.837233e-01, 4.997742e-10, 9.332157e+01, -1.570936e+00
2.407800e+09, 1.000121e+00, -9.956560e-01, 4.995980e-10, 9.199876e+01, -1.570940e+00
2.411600e+09, 1.000125e+00, -1.007584e+00, 4.994193e-10, 9.070513e+01, -1.570944e+00
2.415400e+09, 1.000129e+00, -1.019509e+00, 4.992380e-10, 8.943965e+01, -1.570947e+00
2.419200e+09, 1.000133e+00, -1.031428e+00, 4.990544e-10, 8.820131e+01, -1.570951e+00
2.423000e+09, 1.000136e+00, -1.043344e+00, 4.988682e-10, 8.698919e+01, -1.570954e+00
2.426800e+09, 1.000140e+00, -1.055255e+00, 4.986797e-10, 8.580238e+01, -1.570957e+00
2.430600e+09, 1.000143e+00, -1.067162e+00, 4.984887e-10, 8.464001e+01, -1.570960e+00
2.434400e+09, 1.000147e+00, -1.079063e+00, 4.982954e-10, 8.350127e+01, -1.570963e+00
2.438200e+09, 1.000150e+00, -1.090961e+00, 4.980997e-10, 8.238537e+01, -1.570965e+00
2.442000e+09, 1.000153e+00, -1.102854e+00, 4.979017e-10, 8.129156e+01, -1.570967e+00
2.445800e+09, 1.000155e+00, -1.114741e+00, 4.977013e-10, 8.021912e+01, -1.570969e+00
2.449600e+09, 1.000158e+00, -1.126625e+00, 4.974986e-10, 7.916736e+01, -1.570971e+00
2.453400e+09, 1.000160e+00, -1.138503e+00, 4.972937e-10, 7.813562e+01, -1.570973e+00
2.457200e+09, 1.000163e+00, -1.150376e+00, 4.970865e-10, 7.712327e+01, -1.570975e+00
2.461000e+09, 1.000165e+00, -1.162245e+00, 4.968771e-10, 7.612970e+01, -1.570976e+00
2.464800e+09, 1.000167e+00, -1.174108e+00, 4.966655e-10, 7.515434e+01, -1.570977e+00
2.468600e+09, 1.000168e+00, -1.185967e+00, 4.964518e-10, 7.419662e+01, -1.570978e+00
2.472400e+09, 1.000170e+00, -1.197820e+00, 4.962359e-10, 7.325600e+01, -1.570979e+00
2.476200e+09, 1.000171e+00, -1.209668e+00, 4.960178e-10, 7.233198e+01, -1.570979e+00
2.480000e+09, 1.000172e+00, -1.221511e+00, 4.957977e-10, 7.142406e+01, -1.570980e+00
2.483800e+09, 1.000173e+00, -1.233349e+00, 4.955755e-10, 7.053176e+01, -1.570980e+00
2.487600e+09, 1.000174e+00, -1.245181e+00, 4.953512e-10, 6.965463e+01, -1.570980e+00
2.491400e+09, 1.000175e+00, -1.257008e+00, 4.951249e-10, 6.879223e+01, -1.570980e+00
2.495200e+09, 1.000175e+00, -1.268830e+00, 4.948967e-10, 6.794413e+01, -1.570979e+00
2.499000e+09, 1.000175e+00, -1.280646e+00, 4.946665e-10, 6.710993e+01, -1.570979e+00
2.502800e+09, 1.000175e+00, -1.292457e+00, 4.944343e-10, 6.628923e+01, -1.570978e+00
2.506600e+09, 1.000174e+00, -1.304262e+00, 4.942003e-10, 6.548166e+01, -1.570977e+00
2.510400e+09, 1.000174e+00, -1.316062e+00, 4.939644e-10, 6.468686e+01, -1.570976e+00
2.514200e+09, 1.000173e+00, -1.327856e+00, 4.937266e-10, 6.390446e+01, -1.570975e+00
2.518000e+09, 1.000172e+00, -1.339644e+00, 4.934870e-10, 6.313414e+01, -1.570973e+00
2.521800e+09, 1.000171e+00, -1.351427e+00, 4.932457e-10, 6.237557e+01, -1.570971e+00
2.525600e+09, 1.000170e+00, -1.363203e+00, 4.930026e-10, 6.162843e+01, -1.570970e+00
2.529400e+09, 1.000168e+00, -1.374974e+00, 4.927578e-10, 6.089242e+01, -1.570968e+00
2.533200e+09, 1.000166e+00, -1.386739e+00, 4.925113e-10, 6.016724e+01, -1.570965e+00
2.537000e+09, 1.000164e+00, -1.398499e+00, 4.922631e-10, 5.945261e+01, -1.570963e+00
2.540800e+09, 1.000162e+00, -1.410252e+00, 4.920134e-10, 5.874825e+01, -1.570960e+00
2.544600e+09, 1.000159e+00, -1.421999e+00, 4.917620e-10, 5.805391e+01, -1.570957e+00
2.548400e+09, 1.000156e+00, -1.433741e+00, 4.915091e-10, 5.736932e+01, -1.570954e+00
2.552200e+09, 1.000154e+00, -1.445476e+00, 4.912547e-10, 5.669424e+01, -1.570951e+00
2.556000e+09, 1.000150e+00, -1.457205e+00, 4.909988e-10, 5.602842e+01, -1.570948e+00
2.559800e+09, 1.000147e+00, -1.468928e+00, 4.907414e-10, 5.537164e+01, -1.570944e+00
2.563600e+09, 1.000143e+00, -1.480645e+00, 4.904827e-10, 5.472366e+01, -1.570940e+00
2.567400e+09, 1.000140e+00, -1.492356e+00, 4.902225e-10, 5.408428e+01, -1.570936e+00
2.571200e+09, 1.000136e+00, -1.504061e+00, 4.899610e-10, 5.345328e+01, -1.570932e+00
2.575000e+09, 1.000132e+00, -1.515759e+00, 4.896982e-10, 5.283046e+01, -1.570928e+00
2.578800e+09, 1.000127e+00, -1.527451e+00, 4.894342e-10, 5.221561e+01, -1.570924e+00
2.582600e+09, 1.000123e+00, -1.539137e+00, 4.891689e-10, 5.160856e+01, -1.570919e+00
2.586400e+09, 1.000118e+00, -1.550817e+00, 4.889024e-10, 5.100910e+01, -1.570914e+00
2.590200e+09, 1.000113e+00, -1.562490e+00, 4.886347e-10, 5.041707e+01, -1.570909e+00
2.594000e+09, 1.000108e+00, -1.574156e+00, 4.883659e-10, 4.983228e+01, -1.570904e+00
2.597800e+09, 1.000102e+00, -1.585817e+00, 4.880961e-10, 4.925457e+01, -1.570899e+00
2.601600e+09, 1.000097e+00, -1.597470e+00, 4.878252e-10, 4.868377e+01, -1.570893e+00
2.605400e+09, 1.000091e+00, -1.609118e+00, 4.875533e-10, 4.811972e+01, -1.570888e+00
2.609200e+09, 1.000085e+00, -1.620759e+00, 4.872804e-10, 4.756227e+01, -1.570882e+00
2.613000e+09, 1.000079e+00, -1.632393e+00, 4.870066e-10, 4.701127e+01, -1.570876e+00
2.616800e+09, 1.000073e+00, -1.644021e+00, 4.867319e-10, 4.646656e+01, -1.570870e+00
2.620600e+09, 1.000067e+00, -1.655642e+00, 4.864564e-10, 4.592801e+01, -1.570863e+00
2.624400e+09, 1.000060e+00, -1.667257e+00, 4.861800e-10, 4.539548e+01, -1.570857e+00
2.628200e+09, 1.000054e+00, -1.678865e+00, 4.859029e-10, 4.486884e+01, -1.570850e+00
2.632000e+09, 1.000047e+00, -1.690466e+00, 4.856251e-10, 4.434794e+01, -1.570844e+00
2.635800e+09, 1.000040e+00, -1.702061e+00, 4.853466e-10, 4.383268e+01, -1.570837e+00
2.639600e+09, 1.000033e+00, -1.713649e+00, 4.850674e-10, 4.332291e+01, -1.570830e+00
2.643400e+09, 1.000026e+00, -1.725231e+00, 4.847876e-10, 4.281853e+01, -1.570823e+00
2.647200e+09, 1.000019e+00, -1.736806e+00, 4.845073e-10, 4.231941e+01, -1.570815e+00
2.651000e+09, 1.000011e+00, -1.748374e+00, 4.842264e-10, 4.182544e+01, -1.570808e+00
2.654800e+09, 1.000004e+00, -1.759935e+00, 4.839451e-10, 4.133651e+01, -1.570800e+00
2.658600e+09, 9.999962e-01, -1.771490e+00, 4.836633e-10, 4.085251e+01, -1.570792e+00
2.662400e+09, 9.999886e-01, -1.783038e+00, 4.833811e-10, 4.037334e+01, -1.570785e+00
2.666200e+09, 9.999808e-01, -1.794579e+00, 4.830986e-10, 3.989889e+01, -1.570777e+00
2.670000e+09, 9.999730e-01, -1.806114e+00, 4.828157e-10, 3.942906e+01, -1.570769e+00
2.673800e+09, 9.999652e-01, -1.817642e+00, 4.825326e-10, 3.896376e+01, -1.570760e+00
2.677600e+09, 9.999573e-01, -1.829163e+00, 4.822492e-10, 3.850289e+01, -1.570752e+00
2.681400e+09, 9.999493e-01, -1.840677e+00, 4.819657e-10, 3.804636e+01, -1.570744e+00
2.685200e+09, 9.999413e-01, -1.852184e+00, 4.816820e-10, 3.759408e+01, -1.570735e+00
2.689000e+09, 9.999332e-01, -1.863685e+00, 4.813982e-10, 3.714595e+01, -1.570727e+00
2.692800e+09, 9.999251e-01, -1.875179e+00, 4.811143e-10, 3.670190e+01, -1.570718e+00
2.696600e+09, 9.999170e-01, -1.886666e+00, 4.808304e-10, 3.626184e+01, -1.570709e+00
2.700400e+09, 9.999089e-01, -1.898146e+00, 4.805466e-10, 3.582568e+01, -1.570700e+00
2.704200e+09, 9.999008e-01, -1.909620e+00, 4.802628e-10, 3.539335e+01, -1.570691e+00
2.708000e+09, 9.998927e-01, -1.921087e+00, 4.799791e-10, 3.496477e+01, -1.570682e+00
2.711800e+09, 9.998845e-01, -1.932547e+00, 4.796956e-10, 3.453987e+01, -1.570673e+00
2.715600e+09, 9.998765e-01, -1.944000e+00, 4.794122e-10, 3.411856e+01, -1.570664e+00
2.719400e+09, 9.998684e-01, -1.955447e+00, 4.791291e-10, 3.370078e+01, -1.570654e+00
2.723200e+09, 9.998604e-01, -1.966886e+00, 4.788462e-10, 3.328645e+01, -1.570645e+00
2.727000e+09, 9.998524e-01, -1.978319e+00, 4.785637e-10, 3.287551e+01, -1.570636e+00
2.730800e+09, 9.998444e-01, -1.989745e+00, 4.782815e-10, 3.246789e+01, -1.570626e+00
2.734600e+09, 9.998366e-01, -2.001165e+00, 4.779998e-10, 3.206351e+01, -1.570616e+00
2.738400e+09, 9.998288e-01, -2.012578e+00, 4.777185e-10, 3.166233e+01, -1.570607e+00
2.742200e+09, 9.998210e-01, -2.023984e+00, 4.774376e-10, 3.126426e+01, -1.570597e+00
2.746000e+09, 9.998134e-01, -2.035383e+00, 4.771573e-10, 3.086926e+01, -1.570588e+00
2.749800e+09, 9.998058e-01, -2.046776e+00, 4.768775e-10, 3.047726e+01, -1.570578e+00
2.753600e+09, 9.997984e-01, -2.058162e+00, 4.765984e-10, 3.008819e+01, -1.570568e+00
2.757400e+09, 9.997910e-01, -2.069541e+00, 4.763199e-10, 2.970201e+01, -1.570558e+00
2.761200e+09, 9.997838e-01, -2.080914e+00, 4.760421e-10, 2.931865e+01, -1.570549e+00
2.765000e+09, 9.997767e-01, -2.092280e+00, 4.757650e-10, 2.893807e+01, -1.570539e+00
2.768800e+09, 9.997697e-01, -2.103639e+00, 4.754887e-10, 2.856019e+01, -1.570529e+00
2.772600e+09, 9.997629e-01, -2.114992e+00, 4.752132e-10, 2.818498e+01, -1.570519e+00
2.776400e+09, 9.997562e-01, -2.126338e+00, 4.749385e-10, 2.781238e+01, -1.570509e+00
2.780200e+09, 9.997497e-01, -2.137678e+00, 4.746648e-10, 2.744234e+01, -1.570500e+00
2.784000e+09, 9.997433e-01, -2.149011e+00, 4.743919e-10, 2.707480e+01, -1.570490e+00
2.787800e+09, 9.997371e-01, -2.160338e+00, 4.741201e-10, 2.670972e+01, -1.570480e+00
2.791600e+09, 9.997311e-01, -2.171658e+00, 4.738492e-10, 2.634705e+01, -1.570470e+00
2.795400e+09, 9.997253e-01, -2.182972e+00, 4.735794e-10, 2.598674e+01, -1.570461e+00
2.799200e+09, 9.997197e-01, -2.194279e+00, 4.733106e-10, 2.562875e+01, -1.570451e+00
2.803000e+09, 9.997142e-01, -2.205580e+00, 4.730430e-10, 2.527303e+01, -1.570441e+00
2.806800e+09, 9.997090e-01, -2.216874e+00, 4.727766e-10, 2.491953e+01, -1.570432e+00
2.810600e+09, 9.997040e-01, -2.228162e+00, 4.725113e-10, 2.456822e+01, -1.570422e+00
2.814400e+09, 9.996992e-01, -2.239444e+00, 4.722473e-10, 2.421905e+01, -1.570413e+00
2.818200e+09, 9.996946e-01, -2.250719e+00, 4.719845e-10, 2.387197e+01, -1.570403e+00
2.822000e+09, 9.996902e-01, -2.261988e+00, 4.717230e-10, 2.352694e+01, -1.570394e+00
2.825800e+09, 9.996861e-01, -2.273251e+00, 4.714629e-10, 2.318393e+01, -1.570385e+00
2.829600e+09, 9.996823e-01, -2.284508e+00, 4.712042e-10, 2.284290e+01, -1.570376e+00
2.833400e+09, 9.996786e-01, -2.295759e+00, 4.709469e-10, 2.250380e+01, -1.570367e+00
2.837200e+09, 9.996753e-01, -2.307003e+00, 4.706910e-10, 2.216659e+01, -1.570358e+00
2.841000e+09, 9.996722e-01, -2.318241e+00, 4.704366e-10, 2.183125e+01, -1.570349e+00
2.844800e+09, 9.996694e-01, -2.329473e+00, 4.701837e-10, 2.149773e+01, -1.570341e+00
2.848600e+09, 9.996668e-01, -2.340699e+00, 4.699324e-10, 2.116599e+01, -1.570332e+00
2.852400e+09, 9.996645e-01, -2.351920e+00, 4.696826e-10, 2.083600e+01, -1.570324e+00
2.856200e+09, 9.996625e-01, -2.363134e+00, 4.694345e-10, 2.050772e+01, -1.570316e+00
2.860000e+09, 9.996608e-01, -2.374342e+00, 4.691880e-10, 2.018112e+01, -1.570308e+00
2.863800e+09, 9.996594e-01, -2.385544e+00, 4.689432e-10, 1.985617e+01, -1.570300e+00
2.867600e+09, 9.996582e-01, -2.396741e+00, 4.687001e-10, 1.953283e+01, -1.570292e+00
2.871400e+09, 9.996574e-01, -2.407932e+00, 4.684587e-10, 1.921106e+01, -1.570285e+00
2.875200e+09, 9.996569e-01, -2.419117e+00, 4.682192e-10, 1.889085e+01, -1.570277e+00
2.879000e+09, 9.996566e-01, -2.430296e+00, 4.679814e-10, 1.857214e+01, -1.570270e+00
2.882800e+09, 9.996567e-01, -2.441470e+00, 4.677454e-10, 1.825491e+01, -1.570263e+00
2.886600e+09, 9.996571e-01, -2.452637e+00, 4.675114e-10, 1.793914e+01, -1.570257e+00
2.890400e+09, 9.996578e-01, -2.463800e+00, 4.672792e-10, 1.762479e+01, -1.570250e+00
2.894200e+09, 9.996588e-01, -2.474957e+00, 4.670489e-10, 1.731182e+01, -1.570244e+00
2.898000e+09, 9.996601e-01, -2.486108e+00, 4.668206e-10, 1.700022e+01, -1.570239e+00
2.901800e+09, 9.996618e-01, -2.497254e+00, 4.665942e-10, 1.668994e+01, -1.570233e+00
2.905600e+09, 9.996637e-01, -2.508394e+00, 4.663699e-10, 1.638097e+01, -1.570228e+00
2.909400e+09, 9.996660e-01, -2.519529e+00, 4.661475e-10, 1.607327e+01, -1.570223e+00
2.913200e+09, 9.996686e-01, -2.530659e+00, 4.659273e-10, 1.576682e+01, -1.570219e+00
2.917000e+09, 9.996716e-01, -2.541784e+00, 4.657091e-10, 1.546158e+01, -1.570214e+00
2.920800e+09, 9.996748e-01, -2.552903e+00, 4.654930e-10, 1.515754e+01, -1.570211e+00
2.924600e+09, 9.996784e-01, -2.564017e+00, 4.652790e-10, 1.485466e+01, -1.570207e+00
2.928400e+09, 9.996823e-01, -2.575126e+00, 4.650672e-10, 1.455291e+01, -1.570204e+00
2.932200e+09, 9.996865e-01, -2.586230e+00, 4.648576e-10, 1.425228e+01, -1.570202e+00
2.936000e+09, 9.996911e-01, -2.597329e+00, 4.646501e-10, 1.395273e+01, -1.570200e+00
2.939800e+09, 9.996960e-01, -2.608423e+00, 4.644449e-10, 1.365424e+01, -1.570198e+00
2.943600e+09, 9.997012e-01, -2.619512e+00, 4.642419e-10, 1.335678e+01, -1.570197e+00
2.947400e+09, 9.997067e-01, -2.630597e+00, 4.640412e-10, 1.306034e+01, -1.570196e+00
2.951200e+09, 9.997125e-01, -2.641676e+00, 4.638428e-10, 1.276487e+01, -1.570197e+00
2.955000e+09, 9.997187e-01, -2.652751e+00, 4.636466e-10, 1.247037e+01, -1.570197e+00
2.958800e+09, 9.997252e-01, -2.663821e+00, 4.634528e-10, 1.217681e+01, -1.570199e+00
2.962600e+09, 9.997319e-01, -2.674886e+00, 4.632613e-10, 1.188416e+01, -1.570200e+00
2.966400e+09, 9.997390e-01, -2.685947e+00, 4.630722e-10, 1.159239e+01, -1.570203e+00
2.970200e+09, 9.997464e-01, -2.697004e+00, 4.628855e-10, 1.130150e+01, -1.570207e+00
2.974000e+09, 9.997541e-01, -2.708056e+00, 4.627011e-10, 1.101144e+01, -1.570211e+00
2.977800e+09, 9.997621e-01, -2.719103e+00, 4.625192e-10, 1.072221e+01, -1.570216e+00
2.981600e+09, 9.997704e-01, -2.730146e+00, 4.623397e-10, 1.043377e+01, -1.570222e+00
2.985400e+09, 9.997790e-01, -2.741185e+00, 4.621626e-10, 1.014611e+01, -1.570229e+00
2.989200e+09, 9.997879e-01, -2.752220e+00, 4.619880e-10, 9.859204e+00, -1.570238e+00
2.993000e+09, 9.997971e-01, -2.763250e+00, 4.618159e-10, 9.573029e+00, -1.570247e+00
2.996800e+09, 9.998065e-01, -2.774277e+00, 4.616462e-10, 9.287563e+00, -1.570257e+00
3.000600e+09, 9.998162e-01, -2.785299e+00, 4.614791e-10, 9.002786e+00, -1.570269e+00
3.004400e+09, 9.998262e-01, -2.796317e+00, 4.613144e-10, 8.718676e+00, -1.570283e+00
3.008200e+09, 9.998364e-01, -2.807332e+00, 4.611523e-10, 8.435213e+00, -1.570298e+00
3.012000e+09, 9.998469e-01, -2.818342e+00, 4.609927e-10, 8.152376e+00, -1.570314e+00
3.015800e+09, 9.998576e-01, -2.829349e+00, 4.608357e-10, 7.870143e+00, -1.570333e+00
3.019600e+09, 9.998686e-01, -2.840352e+00, 4.606813e-10, 7.588495e+00, -1.570353e+00
3.023400e+09, 9.998798e-01, -2.851351e+00, 4.605294e-10, 7.307411e+00, -1.570376e+00
3.027200e+09, 9.998913e-01, -2.862347e+00, 4.603801e-10, 7.026871e+00, -1.570402e+00
3.031000e+09, 9.999029e-01, -2.873339e+00, 4.602334e-10, 6.746854e+00, -1.570430e+00
3.034800e+09, 9.999148e-01, -2.884327e+00, 4.600893e-10, 6.467342e+00, -1.570462e+00
3.038600e+09, 9.999269e-01, -2.895313e+00, 4.599478e-10, 6.188314e+00, -1.570497e+00
3.042400e+09, 9.999392e-01, -2.906294e+00, 4.598089e-10, 5.909751e+00, -1.570536e+00
3.046200e+09, 9.999517e-01, -2.917273e+00, 4.596727e-10, 5.631633e+00, -1.570579e+00
3.050000e+09, 9.999643e-01, -2.928248e+00, 4.595391e-10, 5.353942e+00, -1.570628e+00
3.053800e+09, 9.999772e-01, -2.939220e+00, 4.594082e-10, 5.076656e+00, -1.570683e+00
3.057600e+09, 9.999902e-01, -2.950189e+00, 4.592800e-10, 4.799759e+00, -1.570745e+00
3.061400e+09, 1.000003e+00, -2.961155e+00, 4.591545e-10, 4.523230e+00, -1.570815e+00
3.065200e+09, 1.000017e+00, -2.972117e+00, 4.590317e-10, 4.247051e+00, -1.570895e+00
3.069000e+09, 1.000030e+00, -2.983077e+00, 4.589117e-10, 3.971202e+00, -1.570987e+00
3.072800e+09, 1.000044e+00, -2.994034e+00, 4.587944e-10, 3.695666e+00, -1.571093e+00
3.076600e+09, 1.000057e+00, -3.004989e+00, 4.586800e-10, 3.420423e+00, -1.571217e+00
3.080400e+09, 1.000071e+00, -3.015940e+00, 4.585686e-10, 3.145455e+00, -1.571363e+00
3.084200e+09, 1.000085e+00, -3.026889e+00, 4.584602e-10, 2.870743e+00, -1.571538e+00
3.088000e+09, 1.000099e+00, -3.037835e+00, 4.583550e-10, 2.596269e+00, -1.571751e+00
3.091800e+09, 1.000113e+00, -3.048779e+00, 4.582535e-10, 2.322014e+00, -1.572015e+00
3.095600e+09, 1.000127e+00, -3.059720e+00, 4.581561e-10, 2.047959e+00, -1.572350e+00
3.099400e+09, 1.000141e+00, -3.070659e+00, 4.580639e-10, 1.774085e+00, -1.572789e+00
3.103200e+09, 1.000155e+00, -3.081596e+00, 4.579793e-10, 1.500373e+00, -1.573389e+00
3.107000e+09, 1.000170e+00, -3.092531e+00, 4.579079e-10, 1.226802e+00, -1.574257e+00
3.110800e+09, 1.000184e+00, -3.103464e+00, 4.578667e-10, 9.533490e-01, -1.575624e+00
3.114600e+09, 1.000198e+00, -3.114396e+00, 4.579296e-10, 6.799806e-01, -1.578093e+00
3.118400e+09, 1.000213e+00, -3.125329e+00, 4.589269e-10, 4.066251e-01, -1.583898e+00
3.122200e+09, 1.000231e+00, -3.136287e+00, 4.535486e-10, 1.327721e-01, -1.614224e+00
3.126000e+09, 1.000241e+00, 3.136070e+00, 4.586985e-10, 1.382091e-01, 1.614338e+00
3.129800e+09, 1.000254e+00, 3.125118e+00, 4.575949e-10, 4.119345e-01, 1.586235e+00
3.133600e+09, 1.000269e+00, 3.114192e+00, 4.573708e-10, 6.850914e-01, 1.580600e+00
3.137400e+09, 1.000283e+00, 3.103272e+00, 4.572480e-10, 9.581648e-01, 1.578176e+00
3.141200e+09, 1.000297e+00, 3.092354e+00, 4.571548e-10, 1.231225e+00, 1.576826e+00
3.145000e+09, 1.000311e+00, 3.081439e+00, 4.570745e-10, 1.504305e+00, 1.575964e+00
3.148800e+09, 1.000325e+00, 3.070526e+00, 4.570018e-10, 1.777426e+00, 1.575366e+00
3.152600e+09, 1.000338e+00, 3.059615e+00, 4.569342e-10, 2.050611e+00, 1.574927e+00
3.156400e+09, 1.000352e+00, 3.048705e+00, 4.568706e-10, 2.323878e+00, 1.574589e+00
3.160200e+09, 1.000365e+00, 3.037797e+00, 4.568106e-10, 2.597246e+00, 1.574321e+00
3.164000e+09, 1.000379e+00, 3.026890e+00, 4.567537e-10, 2.870733e+00, 1.574104e+00
3.167800e+09, 1.000392e+00, 3.015984e+00, 4.566998e-10, 3.144357e+00, 1.573923e+00
3.171600e+09, 1.000405e+00, 3.005080e+00, 4.566487e-10, 3.418137e+00, 1.573769e+00
3.175400e+09, 1.000417e+00, 2.994177e+00, 4.566004e-10, 3.692090e+00, 1.573638e+00
3.179200e+09, 1.000430e+00, 2.983275e+00, 4.565547e-10, 3.966235e+00, 1.573524e+00
3.183000e+09, 1.000442e+00, 2.972375e+00, 4.565117e-10, 4.240590e+00, 1.573423e+00
3.186800e+09, 1.000455e+00, 2.961475e+00, 4.564712e-10, 4.515172e+00, 1.573333e+00
